,Unnamed: 0.1,Unnamed: 0,oid,oy,ox,oGEOID,oMOVEMENT_ID,did,dy,dx,dGEOID,dMOVEMENT_ID,uber_OD,sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
88247,88247,4028994,122603067,34.0373102,-118.4322989,6037267800.0,1556.0,123648196,34.1666052,-118.5007216,6037139701.0,1013.0,"(1556.0, 1013.0)",1556.0,1013.0,3,863.64,278.41,826.63,1.33
848189,848189,1192526,408491192,34.1270694,-118.3457919,6037143700.0,1037.0,4989207159,34.3160587,-118.4509943,6037106405.0,740.0,"(1037.0, 740.0)",1037.0,740.0,3,1116.42,307.24,1083.61,1.26
483708,483708,2245541,123083485,33.8044442,-118.1980899,6037572202.0,615.0,123195151,33.8242145,-118.194339,6037577900.0,612.0,"(615.0, 612.0)",615.0,612.0,3,273.39,348.91,198.44,1.99
442021,442021,3817390,123024596,34.1264821,-118.4743562,6037262200.0,1516.0,123714680,34.2512789,-118.5124268,6037111302.0,780.0,"(1516.0, 780.0)",1516.0,780.0,3,1447.89,1072.32,1227.33,1.66
493272,493272,2521886,123096280,34.069727,-118.1381152,6037480903.0,12.0,122891007,33.9087213,-118.0379447,6037980034.0,1948.0,"(12.0, 1948.0)",12.0,1948.0,3,1092.26,325.24,1056.93,1.27
890961,890961,4108225,900229443,34.2298054,-118.5448397,6037115404.0,804.0,4055488827,34.2256996,-118.3833619,6037121900.0,853.0,"(804.0, 853.0)",804.0,853.0,3,1632.17,798.99,1498.16,1.46
159478,159478,3844328,122681537,34.0504076,-117.9293029,6037406602.0,2087.0,123376930,33.9926228,-117.8982758,6037408213.0,2226.0,"(2087.0, 2226.0)",2087.0,2226.0,3,724.4,156.59,708.75,1.23
960793,960793,3836607,1729813662,34.0018971,-118.1595519,6037532303.0,187.0,123236694,33.8294265,-118.1012921,6037573700.0,633.0,"(187.0, 633.0)",187.0,633.0,3,879.82,102.93,874.17,1.12
580506,580506,547597,123237295,34.2758811,-118.5438323,6037108101.0,757.0,331207081,34.3061553,-118.5166763,6037106603.0,746.0,"(757.0, 746.0)",757.0,746.0,3,640.88,359.22,583.6,1.47
595796,595796,2364841,123269953,33.9800015,-118.2440677,6037533001.0,2358.0,122958060,33.9556058,-118.2515425,6037535200.0,2370.0,"(2358.0, 2370.0)",2358.0,2370.0,3,327.97,143.95,301.91,1.49
243880,243880,123893,122779191,33.8995545,-118.2949186,6037603008.0,330.0,36220100,33.8413455,-118.3536317,6037650606.0,2039.0,"(330.0, 2039.0)",330.0,2039.0,3,776.6,155.66,761.19,1.22
290119,290119,3983199,122830493,34.1563173,-118.4149232,6037143401.0,1032.0,1623240148,34.0334012,-118.1830132,6037531102.0,2338.0,"(1032.0, 2338.0)",1032.0,2338.0,3,1117.4,270.87,1090.08,1.24
685616,685616,3844006,123476225,33.8754118,-118.1138965,6037554406.0,103.0,123042331,33.8884361,-118.1275645,6037554002.0,90.0,"(103.0, 90.0)",103.0,90.0,3,338.46,134.67,312.28,1.5
657419,657419,2151530,123396147,34.0509115,-118.25151,6037207502.0,1232.0,122825584,34.0783953,-118.0271665,6037432700.0,300.0,"(1232.0, 300.0)",1232.0,300.0,3,970.41,828.35,871.19,1.43
473905,473905,3121868,123068578,33.9631993,-118.388628,6037276000.0,1612.0,273486559,33.9293979,-118.2363293,6037243100.0,1511.0,"(1612.0, 1511.0)",1612.0,1511.0,3,852.17,99.72,846.36,1.12
662720,662720,1104906,123410798,34.0887924,-118.3764201,6037194402.0,1148.0,123017947,34.0647421,-118.0258182,6037433403.0,314.0,"(1148.0, 314.0)",1148.0,314.0,3,1620.6,287.09,1597.72,1.18
317765,317765,1953710,122866417,34.0282245,-118.365584,6037219902.0,1354.0,2445101854,33.9259015,-118.2160305,6037540501.0,1706.0,"(1354.0, 1706.0)",1354.0,1706.0,3,1308.0,376.74,1255.0,1.33
854754,854754,3421459,479210928,34.1698393,-118.1767178,6037460800.0,1814.0,123117557,34.0165638,-118.1837057,6037531302.0,2342.0,"(1814.0, 2342.0)",1814.0,2342.0,3,847.2,145.12,836.99,1.16
513545,513545,347929,123129306,34.0236624,-118.1614929,6037531604.0,2348.0,911820291,34.1099031,-118.261933,6037187300.0,1081.0,"(2348.0, 1081.0)",2348.0,1081.0,3,809.0,187.55,788.85,1.25
450392,450392,2459290,123037737,33.9421541,-118.0008353,6037503402.0,2140.0,123478028,33.9691076,-118.0300055,6037501802.0,2128.0,"(2140.0, 2128.0)",2140.0,2128.0,3,366.33,168.13,338.36,1.45
1195514,1195514,861029,11185949008,34.1388104,-118.2608186,6037302302.0,377.0,123316979,33.9280474,-118.3168342,6037602700.0,424.0,"(377.0, 424.0)",377.0,424.0,3,1451.22,281.56,1427.68,1.19
275090,275090,1266947,122814666,33.9061998,-118.1043638,6037551900.0,1777.0,122636817,33.8448222,-118.1011674,6037571000.0,539.0,"(1777.0, 539.0)",1777.0,539.0,3,414.82,106.35,403.73,1.25
1032039,1032039,4145606,2001275406,34.1244614,-117.9163174,6037404402.0,53.0,3625673567,34.0503741,-117.9942692,6037407002.0,459.0,"(53.0, 459.0)",53.0,459.0,3,1111.86,366.31,1054.21,1.39
181601,181601,972180,122704352,34.077216,-118.401811,6037700600.0,113.0,1837309489,34.1415957,-118.1932193,6037181000.0,1041.0,"(113.0, 1041.0)",113.0,1041.0,3,1746.43,173.5,1736.73,1.11
481787,481787,1247934,123080346,34.1333546,-118.3885189,6037143801.0,1038.0,2027057816,34.1793074,-118.5534912,6037139301.0,1004.0,"(1038.0, 1004.0)",1038.0,1004.0,3,828.07,184.39,811.48,1.21
292461,292461,1055616,122832217,34.0106516,-118.4231644,6037271901.0,1585.0,122706148,34.0872505,-118.3855482,6037700501.0,2111.0,"(1585.0, 2111.0)",1585.0,2111.0,3,1005.76,738.4,884.76,1.53
1056036,1056036,3093881,2897567457,33.977425,-118.101454,6037502500.0,1864.0,123054085,34.0073587,-118.0927369,6037500600.0,1854.0,"(1864.0, 1854.0)",1864.0,1854.0,3,396.3,155.86,371.87,1.41
417812,417812,4912595,122994947,34.0097629,-117.9888734,6037408402.0,2232.0,122651418,33.9843945,-117.8481722,6037408707.0,255.0,"(2232.0, 255.0)",2232.0,255.0,3,616.31,128.59,605.51,1.2
917969,917969,4734022,1637749162,34.0328006,-118.419171,6037271100.0,1575.0,123308439,34.0521471,-118.2809932,6037209510.0,1259.0,"(1575.0, 1259.0)",1575.0,1259.0,3,768.0,204.31,745.52,1.26
826737,826737,1802506,338460486,34.0161246,-118.4851165,6037701802.0,1964.0,123020197,34.0853482,-118.354287,6037192002.0,1134.0,"(1964.0, 1134.0)",1964.0,1134.0,3,973.33,126.76,965.51,1.13
344637,344637,3825652,122901671,33.8793283,-118.2142426,6037542402.0,207.0,123201429,33.7890048,-118.2104808,6037980011.0,659.0,"(207.0, 659.0)",207.0,659.0,3,674.18,238.38,625.57,1.51
993592,993592,2880808,1835064886,33.740855,-118.319271,6037296401.0,1659.0,122564581,33.868489,-118.3221571,6037650101.0,2032.0,"(1659.0, 2032.0)",1659.0,2032.0,3,1130.33,299.29,1094.97,1.28
1013723,1013723,983803,1895489193,33.8180576,-118.1209522,6037574100.0,637.0,4022417423,33.9232429,-118.0992028,6037550301.0,1776.0,"(637.0, 1776.0)",637.0,1776.0,3,827.27,134.3,816.63,1.17
790603,790603,2884483,269607557,34.0475213,-118.2252538,6037206053.0,1221.0,122675971,33.8399849,-118.0587118,6059110111.0,2560.0,"(1221.0, 2560.0)",1221.0,2560.0,3,1264.67,107.28,1260.39,1.08
1109963,1109963,2581408,4039152638,34.106234,-117.8725551,6037403902.0,398.0,122724457,34.0020382,-117.8520454,6037403326.0,254.0,"(398.0, 254.0)",398.0,254.0,3,818.75,180.36,799.87,1.24
178929,178929,1928793,122701467,34.2581209,-118.5547972,6037111204.0,776.0,9579914528,33.9358078,-118.37013,6037980028.0,1697.0,"(776.0, 1697.0)",776.0,1697.0,3,2038.13,426.34,1998.56,1.21
600166,600166,3923090,123276422,33.8827107,-118.346109,6037604101.0,576.0,122698346,33.9187631,-118.1488337,6037551700.0,283.0,"(576.0, 283.0)",576.0,283.0,3,1197.5,411.73,1139.64,1.35
615088,615088,797012,123301676,34.0165308,-118.1994803,6037204920.0,1215.0,122695901,34.1395538,-118.1742645,6037463800.0,1845.0,"(1215.0, 1845.0)",1215.0,1845.0,3,906.91,243.67,881.09,1.26
249041,249041,2791877,122784165,33.8761534,-118.1129372,6037554406.0,103.0,4364315119,33.8819174,-118.1818431,6037570202.0,587.0,"(103.0, 587.0)",103.0,587.0,3,323.39,203.25,279.36,1.66
559264,559264,3534180,123197174,33.8439139,-118.1772556,6037571502.0,602.0,122828708,33.9320461,-118.0879677,6037502801.0,1943.0,"(602.0, 1943.0)",602.0,1943.0,3,998.86,229.67,975.7,1.24
76838,76838,2019790,122587692,34.0933244,-117.8369253,6037401312.0,1918.0,1211029347,34.1334222,-118.0707554,6037463103.0,2279.0,"(1918.0, 2279.0)",1918.0,2279.0,3,976.0,246.51,950.17,1.25
1177330,1177330,1351421,9187283966,34.0561417,-118.4605271,6037980017.0,2452.0,123239672,34.2831469,-118.4115236,6037104203.0,717.0,"(2452.0, 717.0)",2452.0,717.0,3,1155.73,169.97,1144.29,1.15
178390,178390,804493,122701095,34.1102407,-117.9142097,6037404503.0,55.0,122699664,34.1600953,-118.0282067,6037430400.0,23.0,"(55.0, 23.0)",55.0,23.0,3,833.83,225.8,800.59,1.34
181354,181354,3858392,122704123,33.9001612,-118.3416871,6037603703.0,426.0,321569007,33.8756623,-118.3800602,6037620522.0,1880.0,"(426.0, 1880.0)",426.0,1880.0,3,679.14,207.66,649.64,1.34
813300,813300,378077,305537117,34.1555624,-118.434805,6037128704.0,936.0,123668178,34.0270811,-118.472256,6037701801.0,1963.0,"(936.0, 1963.0)",936.0,1963.0,3,809.71,162.15,797.83,1.17
524116,524116,86737,123145204,34.0276999,-118.1947282,6037204910.0,1214.0,4011716007,33.8712453,-118.201928,6037570402.0,593.0,"(1214.0, 593.0)",1214.0,593.0,3,1023.13,300.81,987.08,1.29
230691,230691,3362340,122763259,34.1831873,-118.1507989,6037461000.0,2273.0,123542330,34.255902,-118.28451,6037101122.0,698.0,"(2273.0, 698.0)",2273.0,698.0,3,819.71,92.43,814.31,1.12
65750,65750,2563875,122573713,33.9019098,-118.3743586,6037602302.0,414.0,11175658202,33.9054592,-118.4216849,6037980030.0,326.0,"(414.0, 326.0)",414.0,326.0,3,331.31,321.8,258.94,1.93
881756,881756,1310526,703553081,34.1215468,-118.3639228,6037194102.0,1144.0,122980912,34.2572708,-118.4630197,6037109604.0,770.0,"(1144.0, 770.0)",1144.0,770.0,3,1305.0,231.61,1286.8,1.18
1121768,1121768,3439806,4598377124,34.1543198,-118.1767513,6037460800.0,1814.0,122730182,34.1029831,-118.2534626,6037187300.0,1081.0,"(1814.0, 1081.0)",1814.0,1081.0,3,500.63,227.95,465.75,1.42
1162644,1162644,3968575,7516805361,33.8860382,-118.2631478,6037543100.0,152.0,123341417,33.9499703,-118.0726947,6037502700.0,1942.0,"(152.0, 1942.0)",152.0,1942.0,3,811.14,130.78,801.88,1.16
694590,694590,4332727,123506678,34.1253394,-117.848288,6037401101.0,392.0,583045151,34.1460883,-118.1033055,6037462800.0,1835.0,"(392.0, 1835.0)",392.0,1835.0,3,917.97,233.5,892.72,1.26
682743,682743,3746490,123468266,34.3178695,-118.4805133,6037106510.0,744.0,122610636,34.2985108,-118.4687058,6037106604.0,747.0,"(744.0, 747.0)",744.0,747.0,3,226.44,203.61,157.18,2.51
96608,96608,3473039,122613808,34.2728088,-118.4817362,6037109300.0,765.0,122735766,34.2995922,-118.4158263,6037106113.0,737.0,"(765.0, 737.0)",765.0,737.0,3,484.24,186.48,455.44,1.4
1071437,1071437,3838260,3588068501,34.1975458,-118.480104,6037127604.0,915.0,122782793,34.1657501,-118.5316792,6037139502.0,1009.0,"(915.0, 1009.0)",915.0,1009.0,3,967.94,595.92,820.82,1.74
1127781,1127781,1328989,5083864335,34.1048937,-118.3267562,6037190201.0,1102.0,122843201,33.9971166,-118.1908475,6037980016.0,2062.0,"(1102.0, 2062.0)",1102.0,2062.0,3,1036.36,331.45,997.17,1.3
301428,301428,2724337,122847154,33.8951548,-118.2399785,6037542501.0,208.0,123379349,33.8677941,-118.3135464,6037650101.0,2032.0,"(208.0, 2032.0)",208.0,2032.0,3,563.96,156.91,546.79,1.27
409981,409981,145142,122987860,34.0343733,-118.2470678,6037226002.0,1390.0,123294969,34.1687073,-118.3604646,6037125310.0,899.0,"(1390.0, 899.0)",1390.0,899.0,3,1405.15,353.44,1366.66,1.26
478316,478316,4140767,123073861,33.9280537,-118.1918746,6037540102.0,1701.0,122594591,33.9426884,-118.2541308,6037240700.0,1493.0,"(1701.0, 1493.0)",1701.0,1493.0,3,432.82,146.29,415.19,1.31
571912,571912,4837217,123221616,34.212921,-118.5415024,6037131022.0,940.0,123507387,34.2157052,-118.483685,6037980008.0,1685.0,"(940.0, 1685.0)",940.0,1685.0,3,414.8,167.52,389.41,1.4
35323,35323,3256714,68214580,34.0548897,-118.24264,6037207400.0,1230.0,123413835,34.0774911,-117.9958247,6037404701.0,58.0,"(1230.0, 58.0)",1230.0,58.0,3,879.98,397.99,852.51,1.23
328614,328614,1530004,122883616,34.0240242,-118.4239662,6037271702.0,1582.0,122561537,33.8991703,-118.0259869,6037503902.0,554.0,"(1582.0, 554.0)",1582.0,554.0,3,1701.07,776.07,1606.07,1.34
519413,519413,139187,123138848,34.0802842,-118.3973777,6037700600.0,113.0,123719527,34.0955163,-118.2557861,6037187300.0,1081.0,"(113.0, 1081.0)",113.0,1081.0,3,1618.73,505.35,1553.52,1.32
857456,857456,4864176,536314565,34.0419249,-118.5010463,6037701201.0,1952.0,122937941,34.018993,-118.4815959,6037701802.0,1964.0,"(1952.0, 1964.0)",1952.0,1964.0,3,736.77,458.12,627.32,1.73
865584,865584,1724307,589909616,33.8064073,-118.3655657,6037651302.0,2055.0,3696026820,33.8656014,-118.3232577,6037650101.0,2032.0,"(2055.0, 2032.0)",2055.0,2032.0,3,1025.71,160.6,1013.25,1.17
572473,572473,2108397,123222788,33.7588358,-118.1242834,6037577501.0,688.0,303126285,33.8027485,-118.117713,6037574300.0,640.0,"(688.0, 640.0)",688.0,640.0,3,603.15,165.38,582.68,1.29
616657,616657,3473500,123303563,34.1110576,-117.8526302,6037401203.0,396.0,123582237,34.1251009,-117.8708542,6037401102.0,393.0,"(396.0, 393.0)",396.0,393.0,3,244.41,171.58,199.36,1.92
477784,477784,1366831,123073413,33.9229203,-118.168989,6037536201.0,2009.0,122628512,33.9779388,-118.1591831,6037533901.0,104.0,"(2009.0, 104.0)",2009.0,104.0,3,592.58,166.41,570.38,1.32
275857,275857,3750324,122815476,34.1762223,-118.6153009,6037137203.0,993.0,122815631,34.175756,-118.4541865,6037128400.0,932.0,"(993.0, 932.0)",993.0,932.0,3,751.06,211.89,725.28,1.29
966124,966124,119942,1746457559,34.0020132,-118.1509456,6037532303.0,187.0,122649963,34.0105671,-118.0759156,6037500404.0,1852.0,"(187.0, 1852.0)",187.0,1852.0,3,641.88,118.64,631.17,1.2
958862,958862,1494647,1727346606,33.9772414,-118.2915839,6037237401.0,1458.0,122841500,33.9156208,-118.1711071,6037553601.0,1802.0,"(1458.0, 1802.0)",1458.0,1802.0,3,1043.11,542.25,945.57,1.51
851955,851955,221811,456354183,33.8383861,-118.3888242,6037621204.0,1886.0,122788588,33.76113,-118.3707621,6037670603.0,1875.0,"(1886.0, 1875.0)",1886.0,1875.0,3,863.5,282.9,806.41,1.48
906401,906401,4198792,1579623347,34.0611924,-118.4187251,6037267901.0,1557.0,122919258,33.9980473,-118.4610231,6037273100.0,1592.0,"(1557.0, 1592.0)",1557.0,1592.0,3,921.87,261.06,895.03,1.25
1062891,1062891,1462313,3251231309,34.0370824,-117.9499036,6037407601.0,567.0,1770079577,34.0700349,-117.8992577,6037406413.0,2083.0,"(567.0, 2083.0)",567.0,2083.0,3,682.22,236.46,643.58,1.41
915972,915972,185837,1620498680,34.0011827,-118.388607,6037702600.0,248.0,7344877015,34.0358277,-118.5324296,6037262706.0,1525.0,"(248.0, 1525.0)",248.0,1525.0,3,737.69,226.54,705.92,1.34
93411,93411,2245275,122609965,34.0144955,-118.340825,6037236101.0,1448.0,1268300983,33.9473819,-118.2801437,6037240401.0,1489.0,"(1448.0, 1489.0)",1448.0,1489.0,3,880.0,197.34,859.65,1.24
845908,845908,3094089,384342345,33.9137135,-118.1205773,6037551802.0,284.0,122618855,34.0375813,-118.0116498,6037408302.0,2229.0,"(284.0, 2229.0)",284.0,2229.0,3,679.48,236.15,651.5,1.31
419383,419383,3217734,122996664,34.1144674,-118.1134551,6037464101.0,1937.0,63785567,34.0196638,-118.2748989,6037231100.0,1414.0,"(1937.0, 1414.0)",1937.0,1414.0,3,1320.33,318.92,1283.81,1.27
733969,733969,2731394,123636113,34.0967864,-118.4580228,6037262100.0,1515.0,122649213,33.8382931,-118.2778565,6037543801.0,165.0,"(1515.0, 165.0)",1515.0,165.0,3,1565.17,239.09,1548.02,1.16
7139,7139,28887,19668341,34.1774888,-118.3070039,6037310705.0,131.0,277328259,34.0365161,-118.2753665,6037224410.0,1385.0,"(131.0, 1385.0)",131.0,1385.0,3,1013.38,453.54,953.86,1.37
1106669,1106669,344909,4028375880,33.9146431,-118.0645284,6037552301.0,1782.0,123047771,33.8783899,-118.1172972,6037554405.0,102.0,"(1782.0, 102.0)",1782.0,102.0,3,919.15,350.71,853.64,1.48
39446,39446,3459536,78734016,34.1846726,-118.3082569,6037310704.0,131.0,123468183,34.2220059,-118.4265375,6037119700.0,829.0,"(131.0, 829.0)",131.0,829.0,3,872.53,399.62,802.93,1.47
1034101,1034101,662396,2091597075,34.0918937,-118.2503224,6037197410.0,1167.0,24396557,34.2052899,-118.2266592,6037300602.0,345.0,"(1167.0, 345.0)",1167.0,345.0,3,879.72,325.93,827.14,1.41
203044,203044,2958074,122733030,34.059725,-118.3009159,6037212410.0,1293.0,122789437,33.9029922,-118.1027119,6037551900.0,1777.0,"(1293.0, 1777.0)",1293.0,1777.0,3,1510.0,372.74,1472.85,1.24
590916,590916,3696704,123256366,34.1621779,-118.3855849,6037125200.0,898.0,123025552,34.1768989,-118.5861151,6037137104.0,992.0,"(898.0, 992.0)",898.0,992.0,3,922.0,350.18,877.7,1.33
15766,15766,2543460,25510417,33.9297218,-118.3682827,6037602202.0,412.0,1614655862,34.0349136,-118.3497802,6037218500.0,1341.0,"(412.0, 1341.0)",412.0,1341.0,3,880.95,296.65,840.77,1.34
828084,828084,3924464,340147013,34.1280337,-118.3467742,6037143700.0,1037.0,123467271,34.2219427,-118.3511344,6037102103.0,703.0,"(1037.0, 703.0)",1037.0,703.0,3,1062.0,150.42,1051.9,1.15
505803,505803,3784662,123114945,33.9477661,-118.216907,6037535605.0,1995.0,317812035,33.9255539,-118.2825747,6037241300.0,1502.0,"(1995.0, 1502.0)",1995.0,1502.0,3,954.93,902.54,765.4,1.77
709679,709679,569335,123549315,34.0689965,-118.3461925,6037214000.0,1310.0,122859174,34.0763067,-118.2965821,6037192620.0,1141.0,"(1310.0, 1141.0)",1310.0,1141.0,3,415.21,99.77,406.07,1.22
498835,498835,1909791,123106100,33.9612967,-118.1405689,6037550700.0,268.0,90577276,34.0988304,-118.2521268,6037187300.0,1081.0,"(268.0, 1081.0)",268.0,1081.0,3,891.45,253.36,862.1,1.28
919689,919689,2790095,1669448350,34.106342,-118.209363,6037185102.0,1063.0,7298303060,34.0223372,-118.4640672,6037701801.0,1963.0,"(1063.0, 1963.0)",1063.0,1963.0,3,1172.27,364.35,1127.55,1.3
746935,746935,1841095,123682122,34.0947232,-118.2564289,6037187300.0,1081.0,122675518,34.2506125,-118.2809319,6037101220.0,700.0,"(1081.0, 700.0)",1081.0,700.0,3,873.22,70.04,870.38,1.08
28992,28992,4509931,34632595,34.0808137,-118.1449787,6037480802.0,7.0,122949024,33.9818841,-118.2859708,6037237600.0,1461.0,"(7.0, 1461.0)",7.0,1461.0,3,1198.88,309.32,1160.91,1.29
186386,186386,515905,122709536,34.0511145,-118.1871112,6037530801.0,2332.0,122913464,34.0507369,-118.150704,6037482002.0,1761.0,"(2332.0, 1761.0)",2332.0,1761.0,3,454.41,227.17,412.62,1.51
290271,290271,1390574,122830584,33.8727984,-118.3275907,6037650102.0,2033.0,3860711196,33.9657237,-118.3639936,6037601401.0,497.0,"(2033.0, 497.0)",2033.0,497.0,3,495.96,242.78,456.54,1.45
300966,300966,1971502,122846686,34.1102423,-118.0383203,6037431600.0,34.0,7059565430,34.1402131,-118.0228078,6037430801.0,29.0,"(34.0, 29.0)",34.0,29.0,3,398.08,161.73,372.63,1.42
932414,932414,3194386,1713509576,34.0180696,-118.3758941,6037236001.0,1447.0,802682349,33.8104964,-118.1340133,6037980018.0,695.0,"(1447.0, 695.0)",1447.0,695.0,3,1626.36,422.92,1578.97,1.27
204863,204863,1879232,122734224,34.0299975,-118.4028457,6037269000.0,1559.0,123029372,33.7843367,-118.2316558,6037980014.0,1688.0,"(1559.0, 1688.0)",1559.0,1688.0,3,1334.83,450.81,1284.69,1.29
1089517,1089517,2156582,3860728773,33.9660084,-118.3521024,6037601001.0,488.0,122737139,33.9806099,-118.3133593,6037237300.0,1457.0,"(488.0, 1457.0)",488.0,1457.0,3,360.53,156.97,328.73,1.57
898201,898201,2694635,1294108809,33.939094,-118.4333491,6037980028.0,1697.0,269582439,34.1509665,-118.4700272,6037141400.0,1025.0,"(1697.0, 1025.0)",1697.0,1025.0,3,1317.03,289.66,1279.82,1.31
967076,967076,2600121,1751689392,34.028859,-118.1165948,6037530005.0,1742.0,123073117,34.0004197,-117.9736216,6037408504.0,2235.0,"(1742.0, 2235.0)",1742.0,2235.0,3,525.65,102.9,518.53,1.17
106041,106041,679123,122624036,33.89017,-118.145701,6037553901.0,1808.0,1716313708,33.9524478,-118.2783179,6037240200.0,1487.0,"(1808.0, 1487.0)",1808.0,1487.0,3,1101.86,239.07,1074.78,1.25
728637,728637,2149725,123615608,34.1652807,-118.1748695,6037460800.0,1814.0,122586643,34.0685356,-118.4678379,6037265410.0,1539.0,"(1814.0, 1539.0)",1814.0,1539.0,3,1393.22,174.57,1383.28,1.12
923574,923574,4830215,1687158745,34.1462399,-118.0275485,6037430400.0,23.0,123667807,34.1084911,-117.857729,6037401203.0,396.0,"(23.0, 396.0)",23.0,396.0,3,594.01,142.52,581.61,1.21
398125,398125,1207125,122972520,33.8511776,-117.9941938,6059110401.0,2544.0,4022762902,33.8702835,-118.0637018,6037554512.0,175.0,"(2544.0, 175.0)",2544.0,175.0,3,245.71,227.27,200.95,1.78
661281,661281,33697,123408777,34.0326167,-118.323632,6037218900.0,1346.0,298044192,34.0365442,-118.3801622,6037270200.0,1573.0,"(1346.0, 1573.0)",1346.0,1573.0,3,1021.91,1137.88,627.07,2.57
727821,727821,4671566,123613143,34.1700058,-118.3866015,6037125200.0,898.0,123704892,34.0689848,-118.3054504,6037211420.0,1273.0,"(898.0, 1273.0)",898.0,1273.0,3,775.0,251.0,739.38,1.35
308912,308912,787332,122855019,33.9654292,-118.127735,6037550700.0,268.0,122555536,34.040645,-118.1567399,6037530400.0,1770.0,"(268.0, 1770.0)",268.0,1770.0,3,598.6,168.58,576.44,1.31
933716,933716,3750834,1715645436,33.8500602,-118.2190999,6037543305.0,2394.0,11189124944,34.0335579,-118.2354277,6037206051.0,1220.0,"(2394.0, 1220.0)",2394.0,1220.0,3,1432.14,267.61,1408.58,1.2
79732,79732,3791193,122591610,34.1244724,-118.1055066,6037464200.0,1938.0,576959912,34.0713132,-118.1364343,6037480903.0,12.0,"(1938.0, 12.0)",1938.0,12.0,3,761.91,249.75,724.67,1.37
83203,83203,3942718,122596121,34.0654846,-118.1512793,6037481902.0,22.0,123245379,34.0437625,-118.003879,6037408302.0,2229.0,"(22.0, 2229.0)",22.0,2229.0,3,913.97,268.17,877.42,1.33
9349,9349,33885,20842296,34.1041132,-118.3383796,6037190202.0,1103.0,123637926,34.2196705,-118.5448525,6037131021.0,940.0,"(1103.0, 940.0)",1103.0,940.0,3,1606.5,575.36,1510.7,1.41
