Unnamed: 0,oid,did,oy,ox,dy,dx,hour_of_day,uber_time,penalized_total_time,freeflow_travel_time,shortest_path_travel_time,penalized_distance,freeflow_distance,shortest_path_distance,distance,duration,polyline
231,123064127,123406709,34.032073,-117.9953018,34.1425584,-117.9422605,2,603.89,774.8,758.8,774.8,16045.809,16045.809,15883.669,16041,917,m{unEl}doUyD{DeCaCsDsDiLgLyGsGgCgCyAsAkPmPSWaGxJEJIJmEjHuCtE_GtJg@XcGjLaAlBE\}K~SsC~E{CxF}DpHI?EFMDe@dAQ@uAvA}BlCe@Ng@?qE_B_@HeM}F{CgAmCw@YAgNqDwCe@{CUaDAmBF_CRaHr@kCFiCCuCUeCa@k`@iJsDm@wD_@gEQqIWeF]eFo@}E_A_FoA_EqAyEoBkEyBcDmBsEeD}DeDmDkDeBmBqDwEyCoEuDcGcBwBmBkBgBsAoBkAuB_AuBq@ch@wLqC_A}u@m[qBgAkBsAkBaBqB_CyAsBoA{BsIqPcBqC}BaDcBqBwo@_r@iE_EqEqDcBoAOSoJkIgBsAuBmAUKGIeCcAoCu@_S_EcCa@mCGB_TAcMJqCRqBZqBXuAx@}CmAD{EEaEAk@@OgA_AcDmAoH@k@Fq@Ca@K_ABs@ZcCm@M
232,122862933,4027763408,33.853435,-118.0743145,33.9448894,-118.0639303,15,909.1,746.2,701.7,756.8,16050.179,11560.729,11193.825,11691,1265,{~rmEhktoUzLC@q@AwJoLHAmOCsF?sBCgEAuSgOH}IHgXHgd@PqC?cGC_B@UB_F@sFHwONuLDwSLuRBgC@kWFod@AoV?q@CoUCY@}ARmBt@c@Jq@HuED_E?q@Aui@HuICsAUcDkAiAUkAIqB?QLeC?wKBsKAs@@[@o`@Dg@EoRBSKaBC_ABuS?o@BgT?wSAcI@_BK{AQCX
233,123761417,122717396,34.2187334,-118.5224684,34.2591027,-118.5614023,16,961.53,519.0,486.4,626.7,8139.871,8137.97,7939.473,8156,1046,cjzoEl|krUHW@_AoD?cB??jDi@BsANo@@JpWBvAaH?yd@?uj@AOIQ@@rw@@zs@iN?mF@}YAofA@_N@@vk@AnUDtP?fIoB@MG_@CuD?A~AGz@UrB
234,122645341,23963702,33.7415326,-118.3020889,33.8944641,-118.2856177,13,849.23,720.6999999999999,712.6999999999999,911.9,18498.527,18498.527,18433.007,18509,816,qc}lE`{`qU?sRiJAB{g@@[kJAuD?q@BKIy@EYMoCiDk@c@}@_@u@O}@CgTb@YEcKPkCEaCQyCc@mCq@cCy@eD}A{ByAwBgBs@s@_D}DcBoCeFuIwAmBiBkBiBwAmBiAqCkAka@oO}Bm@cB[aCWsCI{BDqe@~AwGb@ip@pFoC^gCj@}Bp@yCjAeClAmVnNmBxAqGnGkBxAmBfA}B`AcCl@cC^}BLoB?_COse@qGuDWyDIwzC?uCKwCWks@{K_DWcDI}MAe@DqMAcWk@}JW}B?kCJ_OdA{BBe@?[J{@EOEqGUoTAcm@@gWWaI?mDD_DPiJz@iCJ}ABo@Lsm@n@_DNOB
235,123058887,6788577055,33.9368769,-118.0344709,33.8762745,-118.2333336,9,1799.0,1156.6,1112.6,1318.7,25149.868,25149.868,24403.478,27010,1780,shcnElrloUdAeBDIA_@K]k@qC@[^iAtTrTXV{HbMqEnH_A`By@`BaCtDJx@l@pFJlB@zFBlAHxAj@hEj@tDl@jFHbAH|A@zCBr@FtKFnA`@lDXzBLtBIbOUxUMpRB`CJxDBzg@HV@l`@BrX?bMKNAPAlMBhA?xEHN?dDIb@EdDArDHbEE|AIr@c@pB[`AgAhCcBzDiCnGsBzEuArDZN|AhAnDBb@HxGzBdBj@XKrVfK`EzAdF~AtFtAtGpAnFv@zD`@~F`@zDLl^j@ZBtYd@~s@bAdD?jYi@fN]`|@iB~FO~KSfDO~JcA^LvDUjCIJFdDAp@Lh@Tf@^d@l@Zt@Nt@D|@A|AChAN\mA~OOnCIzE?nDF~CTpE~AtSPdDHfFFdbAGlBWzCe@xCsAfH_@zCMxBExCf@`yBJbDVrDb@nDfAtHZ|CPzCFrB@bH?fOBrIAhFQbEa@`EsAfKWjCMbCG`DNvgABv@B|JD|CRxC\rCj@zC`@~AlEvNzIbYt@fDj@pDX`DNlD@tCIbEMpBc@xDuAlJUrBSpEEtCX~a@BzIIvFUrHk@jN]hKAzEJrM?|AV~[Mp@OzKKxAILOhBS|AsIZa@a`@Q?LjN
236,123304831,10177479998,33.9210727,-118.205592,34.1389403,-118.2384172,16,2245.36,1403.2,1393.2,1714.6,36751.19,36751.19,27033.084,36829,2773,se`nEz_npUdD`AmAhGyE}A}BlM@nBqDHc@u@Qs@Go@B}@VqA|BkJhAcFxB{IFUE]tYq{@pD{KpAuEdBiH\UpAeEj@gB?WxC{JpCcKPgAHcAByAGaBS_B]{Ak@yAq@eAy@aAsByAwAs@aBk@yBg@eASkBM}B@sEHaCEyBOIBONkSeCcCMaCAeCJ{C`@cFjAoDz@aC\aCLaC?cCO}B_@_Cm@uB{@sBiAoBwAcB_B{AoBuF_JuAwB}AoBeBaBmBwA_CoAoBu@_Co@aC_@mk@{D}CEgLXgKX{HDaHGoJ[kJm@oScBeCa@{Bk@iKyDuCw@wCk@kBUqDU}CE}CFmJl@eC@cCGyQsAkFOkF@cGVqE`@qDh@yG|AiEdAmDjAgDxAmE~BsD~BmDjCqDbDqCvC_BlBiFhHiAlAyAjAoBjAuBx@aB`@}BZgBHmBCwBSmB_@_Bi@gB{@sMyHgDaB_E_ByDmAyCu@kEu@uEc@aEWsEGsT@]HcIA_CFcBLmAPsAd@gAt@y@`Ac@l@mBtEcBfEQD_CbHsDrKy@tCa@dBc@nCWzBSzCIjC@|\BbSG`DYxDc@lDc@zBs@rCiYt{@gDhM}@pCkIhTaFpLeFpNu@tBqBbF}@bB{@pAoA|AmBdBgAh@gA\}AV{@BkDSqHe@WDoJw@_BU_Ba@{@]kCqAi[yQqCwA{DyA}C_A}Cm@sCa@}CWaCI{NL}X`@cCJuCZwCh@oLpCsGzAcC^gE`@aAJuLTqBR{AZ_Bf@yAn@wP`JcBn@}A^oBXaBJ_B?yJ[gBDoBTuBf@{Ah@yBlAoBvAeB|AaBlBgA|AoAvBiAbC}@fCw@pCkAbGwApHm@pBs@hBUf@}AfCeHxKsD~GmA~BQVmI`PeBnCeCjDgCvCuEpEk@n@qi@ph@kBxA}AbAi@?sPlIoA`@yAToADmPBm@FkFIiBQeBc@wAm@iAq@oAeAmAyAaAaBuQw\kAmCeAeDqBsGqQsc@aEuJmA}B_B_CeBqB}@}@{CyBqBiAuB{@gCs@iDi@qCOoC?oCP{c@vE}CToDDyCG_DWwDk@eI_BK[iDeAeE{@oCaAiJuD?`n@PdSjU?FLF?BVAhDIF@NJBFI?C
237,122958852,123490566,34.0317145,-117.9086851,34.0267193,-118.1531797,20,1644.12,1177.0,1145.1,1303.5,27703.175,27767.996,25823.655,27784,1417,cyunEb`tnU~E~DrBbBb@qAvBdApFtClDfBXXn@l@j@p@vBdDbBtCv@hBt@~BThAVvBJjBBtAGxBGTIdAfJrCzYvIvGtBvAd@lDzArIpE`Aj@xDlB`@ZvA\pEz@fBv@pCzAbBpAh@h@bB~BpJ`QbArAhAdA`An@zAt@zAf@bBXnKp@pXdBPRz@Nb@T^^Zp@Jn@?x@_@tC}AhK}CzODn@}R|_A{FhXeZjwA_H`\aE`ScDrOuAvFy@hCyAxD}A`DkB~CuBvC_CfCge@zc@oQvP{ChDwCzDaCtD_CjEeBxDsBpFwAtEkAzEcApFq@tEe@rE[bESjEK`FAhNBtd@IpCYzDk@jDo@jC{@fCeIzTAVgDtJyFvOKLgG`QOVcB`GwAbGkAnGo@xEgApKuWxlCStCKnDCrE?hQBv@Djb@J|DZzE~BfZf@tDr@fDnGrVpAfGnAjHnF|\fC~OXrCPxCB|CSjVD~DLzCRxCj@tEnIlm@b@tETzDLvEBtQLno@XdhAFhQFvYKzDQlCc@hD[Vu@tCo@jB]j@m@l@m@^o@Rq@F}D@SFm@j@|FjKpBjDrAlCxBbDt@z@vAlA|BvAtBr@bAVdDp@LCfEt@bMhCvAwK
238,597516349,123117522,34.1208914,-118.2744206,33.9259878,-118.2390086,7,1688.33,1124.7,1118.7,1593.4,29293.773,29293.773,23581.224,29402,2406,ofgoEdn{pUfAm@hBm@~Be@tAg@lAs@pAkAnAeBj@}@JYzIqFtBwApLeLn@w@`@k@zAeDe@[KOCWBYnCmFbB_D@i@~BcE|ByEpBmE|M{\~AeDrA}BxHyLr@oAdGkJjA{AhBkBxBgB`L}GbCiBzWiWrKiKj@e@vKqKbCsCdCoDxBsDt@wAb@OnIqNzS}Z~@_At@g@t@WlC_@l@WnAw@fBu@~@Sh@@^N\^~BhDR?lC|Dr@dAlEvF|BbCfIhItEnE|AfAdBz@jMtEd@V~A`AdAx@hAnAz@lAt@xAjNx]^jA\|A`AnHV|Ap@~B\z@j@hAx@lArPzRt@|@DVbH`JjBtBjBnB`@XnG|GbFxEzApAbJfHhBhBpA`BpAnBzDlHvCbGrIfPrB|Df@x@jIhPjAtBv@dATL~AtBzBzBnBzAbAn@XFlB|@lBt@vBj@r@TxAVrJv@f\bCtDJ`CAzUs@hB@zCXx@NtBt@dDdB|KfG`ClAxCjAxBz@pFvCrMlHbC`AbD~@xCl@fD^vCPjJDzI?fq@MzHOpPo@zFMvHWzFEhC?|T`@pDAXG~^WtDFrNn@nGDpg@@~j@?hd@PjZMbDKjEe@|]eErCOzB?fCJbKt@vDPhGHx`@JxFNbDP`@`@`NdBTBd@AnHl@hACbAMnAa@rAw@f@a@bAuAZm@^eAXoALmABsAGgLF}CJsAlAqNEq@\cFPmF@uN?im@GiEOeE_@{F}@kLsBc[CcASqGCkEDwEXgNPOb@iGb@eFLg@`@o@zBoCPi@Di@?{BpE@A_@
239,6469597963,3958808474,34.2678729,-118.4568107,33.9710902,-118.281026,7,2999.2,1658.0,1654.4,1937.3,43761.487,43766.337,40609.088,46272,3277,g}cpEbb_rUcHqK_CgD{PuW`GkGjCaCF]?KtCmClPqQtCmCjAo@tD_CxRuK|CsBjDwCrMgNfPgQx@aA`EmEhAiAtYe[~@}@hBsBv@}@nj@_m@xLkMhCqChHcI`GsGrLaNpAoBx@cBl@cBt@sCb@oCt@oIX{DtFmn@`@{Cj@sC`AiD|BiGj@oA`JkVv@qCh@sCZyCP}CBkC}@{j@B}BJ{BRmBb@gCVeAz@eCfA_CrAqBxIqL`AcBv@eBt@}Bd@qB^{BPsBHuAlAsj@PcCb@sCb@oBp@qBt@cBx@{ApAeBjAoAhNiLvBwBvE{FxZc`@hDcEzCgDhCaCfDgCbJwFnWsOvBoAhImEhBkAzAiAfAiAzAiBfAaBrF}IpCuFfFqLfDsGdAcBdCmDhGcI`DeErDiFhF{HrFuIpBoDdFiLpAgCjByCjB}BhBgBvBcBjFeD`Aw@rDyD|@cAfA{AbBsCnJeQfBkCjAsAfA}@nAy@bAe@|Ai@dBa@vJkB~Ae@pB_A|AeAtAqApA_B~Sy[`RiYzAsBxA_BpBgBlBqAlBeAzWsMdC_BbCqBzB{B|AqB`BiC|AyChAoCfAiDZoA|@yD~@mDd@sAlAoCrAyB|AoBbB_BlCcB`Bw@xBu@vCm@vSwDxIiAxH_AnCo@bLcDxH}A`HsAbSyDhg@oJjPaDlEmAbEyAnQuHpHaDlMwFdAo@hByAjAqAhA}AlEgHbEaHxCgGpBmE|M{\~AeDrA}BxHyLr@oAdGkJjA{AhBkBxBgB`L}GbCiBzWiWrKiKj@e@vKqKbCsCdCoDxBsDt@wAb@OnIqNzS}Z~@_At@g@t@WlC_@l@WnAw@fBu@~@Sh@@^N\^~BhDR?lC|Dr@dAlEvF|BbCfIhItEnE|AfAdBz@jMtEd@V~A`AdAx@hAnAz@lAt@xAjNx]^jA\|A`AnHV|Ap@~B\z@j@hAx@lArPzRt@|@DVbH`JjBtBjBnB`@XnG|GbFxEzApAbJfHhBhBpA`BpAnBzDlHvCbGrIfPrB|Df@x@jIhPjAtBv@dATL~AtBzBzBnBzAbAn@XFlB|@lBt@vBj@r@TxAVrJv@f\bCtDJ`CAzUs@hB@zCXx@NtBt@dDdB|KfG`ClAxCjAxBz@pFvCrMlHbC`AbD~@xCl@fD^vCPjJDzI?fq@MzHOpPo@zFMvHWzFEhC?|T`@pDAXG~^WtDFrNn@nGDpg@@~I?
240,123270175,122673083,33.9345444,-118.363424,34.0399015,-118.3200748,1,878.65,833.8,799.6,1132.9,18248.958,18243.788,14233.233,25251,1075,}ybnEjzlqUA}KjUAEdU@vDOl@M|@a@dA]j@k@f@q@Zs@N}Kt@SLiI`@sQXib@BmCBgAEeJ@kBEyDCmDp@_E|@_Cj@_GbAKXsDNkEBwb@OaDJqD^eJhBwPpDiBp@kB`AsA|@qAlAiArAgA`B_AjBcKjW_EzIcG|LoCpGaEpKMTaPhc@w@hBo@lAyAnBcBdB_BlA}JjH{\rVkRhN{PzL{_EpwCuJlH]CkIfF]L_Bn@wEdBw@HaA?aAQg@S{@o@m@s@c@_AWeA[yBOwAKUMeEQc@KihALgDXiDd@yCr@{CtBoIj@yC\mD|Ae_@tBmi@@yCIeDUwCc@wCm@sCo@}BcAiCiSia@wIiQaEsIy@cCk@mC_@uCO}BAiC@kAPuCJeA`Gie@jFya@p@eG\yELaDFuEA}Ek@y\g@g[oB_hAMcGRSDgFD}C@uG?g@uHeDQBmUoKGw`A?{A
241,2357920525,123142207,34.1580318,-118.0679858,34.1460619,-117.9837317,18,949.08,503.1,483.1,691.0,11189.999,11189.999,8976.943,9220,914,unnoE~csoUfGEzGEvOGRDxC@hHAo@_nA?oJKkWMeHI}LGMAkAFQQu^OeVQw^EMIqTGaMOki@Sgr@S}p@Myd@Yo_A~DANCrUCBwJ?cCzCA
242,122976078,4022411225,34.0510111,-117.9119794,33.8964495,-118.1630679,6,2638.68,1558.7,1528.7,2192.7,39043.955,39043.955,34287.599,39066,2371,{qynExttnUxC@FkXinAc@wOE{VIkAB}HOaBIqD?Q_@Aw@J[TMV?RLHVFlB?lCP^y@`bEJ~ExKbzBdFrv@P`BdD~g@hBvWp@fJjF|v@rBnXh@pHKz@DrDKv@Yr@iBlCWt@Iz@B~@Jd@\p@VXh@Xf@J|@?`BOnEi@tA?~ERbANVIdOzD~DvA`KtE`fA`g@~BtA|BhBvBxBnBjCvA~BvA`D~@jCbJf[~CjK|@bCpApCrAzBpFvH^`@jR`Xv@pAfJlMpArBpBvDjDzHzPf_@lIbP^l@tXfh@bOvXvAvB`BtBnBnBfBxAtCjB`CjAzCfAnCn@tJvA~A^hBr@~Az@xAbAxAvAnCjDz]td@`BbBbCpBhC`BdCjAtC~@pCl@hx@~LlEx@xGdBrE~AzDfB`DbBzDbCjDfCdDrCxExExJ`KtAlAlBrAtBhAvB~@vBp@|MzCfFxAlFjB~ErB`PjHhDnAfR|FLHba@bM~DxAlFfCr}@tc@rXjLj@Z|@XzaAta@`EzAdF~AtFtAtGpAnFv@zD`@`AFV^lOrAfETdRn@fANr@RnAl@`Av@t@z@n@jA`@dA^~ANnAp@dPFPRrHL~GBj@N|M\zNlAl_@TzOFrI@~f@?po@HdOPpMV|K`@zKj@nMMb@JhWEZ^fHdFlARPl@NvA@hVKpD@JBjA?~@CnNC~QI~BAHFj@?XEpAAHMtC@JNpAAL@pA??zK@|C
243,123482574,2178050159,34.0704194,-118.0394221,34.1244741,-118.2362647,13,1359.83,1050.5,1034.6,1463.5,27392.925,27468.73,21344.156,27534,1387,}j}nEpqmoUbIGIxAcA~M]vGS`Cg@fDe@xBF\sFrPkFxNu@vCk@|DMjBGlB?`BTlNN|SNxZnA|qEOtSAbQJhFXxIFfFlAtgEAtDWtDUjCC^EXA|AFzATxA^xAnJ`UTXfE|JnAxCnDpIbQfa@x@zBnApEh@pA|@zAdBnBdBpBz@vAn@~Ab@dBVlBH`B?`CGpBaArNCzBB~BP`CZxBf@xBtNzb@Ll@bG`QfFjNt@nCj@tC\xCRvCDzCo@fz@DhDTvEHlANz@dAhKb@pC`B`HvAzFZdCH|ABrCEdBQ|BQrAgC|MWTcEjOWf@g@l@m@\m@NqFb@UXuCZwCh@oLpCsGzAcC^gE`@aAJuLTqBR{AZ_Bf@yAn@wP`JcBn@}A^oBXaBJ_B?yJ[gBDoBTuBf@{Ah@yBlAoBvAeB|AaBlBgA|AoAvBiAbC}@fCw@pCkAbGwApHm@pBs@hBUf@}AfCeHxKsD~GmA~BQVmI`PeBnCeCjDgCvCuEpEk@n@qi@ph@kBxA}AbAi@?sPlIoA`@yAToADmPBm@FkFIiBQeBc@wAm@iAq@oAeAmAyAaAaBuQw\kAmCeAeDqBsGwKcXD]aBqF}B_GC[BWLSp@e@k@gBuGyPK@II]u@WMkD~BeFdEq@l@uAhACLi@\WFgJfAnB`X?bACb@
244,123555844,123087606,34.1170573,-118.4051557,34.1378933,-118.3855105,4,276.36,583.4,561.4,609.3,8029.512,8029.512,7789.947,8530,725,unfoEb_uqUP]Hm@@m@QeAMk@gAZ}@By@Gs@W][aAkBYUaA_@kCmBw@q@OQq@kAUu@q@yDQ[[U_@Mc@?]JqCjBe@LiBVwAl@a@`@m@fAUt@Ml@Wd@a@\e@Ls@R[Ts@p@m@XsA\e@Bg@EB]FIz@@^E`Ac@`@]V_@l@kAfAcARc@b@iB\mAX_@r@q@^k@r@i@d@]Xa@h@iAn@y@\UnA_@\Wz@cAd@WTCxA@lAC~@@x@Mj@YlAoARa@Je@?wAM_BW_AgAkBg@iASuAO]m@aAKc@@YXiAC_@IS[Su@SgAO]ISWy@}Be@s@i@g@u@c@I]?s@BcAA[IUOQYIs@OWQQm@WkAa@eACUB}AW_CYiA@]LUPK|Bi@rDs@XUZg@No@By@Gu@Us@{@cCSqAEkCIi@Wq@aBoBI]B[h@wAHg@AYI[YW{Aq@MUC]D]h@sAj@gAHa@FwCJ_AFQf@}@Nk@?e@Mc@Qe@C]Je@l@oAF]DiAVeA?QEMSSUI]?[J_Ab@]D[Ai@S_@]KQO_@a@X_AnAq@bAYn@{CdJc@lA[b@k@`@wBv@i@DgCKc@OUQo@w@a@Sk@Ek@HuE~BkCxAo@j@a@l@s@fAeAbAcAz@]`@[v@sApGGbABbAPdB?tBChC]|HUnGExBObBKl@k@lBi@fAYf@}AbBkAr@y@\oNrDyA\oByLOS[MYCF_QVsC@k@Hk@l@qCESQOU@DE
245,6474252642,123669921,34.1599823,-118.1721318,34.2156979,-118.369259,12,937.18,1001.7,983.7,1283.0,25514.533,25514.533,23900.662,27258,1701,s}noEfpgpUgBl@dA~EvBs@vCuAtDmBjAa@tAUjBOr@SlGcCr@e@l@w@nB{DtGeKfAsAjA}@pAq@zAa@v@IbE@j@I`Bu@fCg@r@Fb@LtAdAx@r@hAh@v@P|AVr@PlBZn@Rh@b@pCpGjAtCn@xBZnAr@hBRb@tBpGZJlBrHTbAl@fDZhCZxDHvCB`EK|DUtDc@tDg@zC_AxDm@jBs_@deAg@fBc@~BYhCOtC?xCFrBXzCd@lCl@|BjHtVj@~Bl@lDf@|DRvBPvDf@t[BdDAjHIbFYbIe@`Hq@~Gs@zFqA|HaB|HiBbH_BhFoCrHqDdIsCnFyCfFsT`\uAbCs@|AqBtFo@`Co@xD_@`DS`DIlC@j^DbGAvDB|z@HnFR`EXnEl@tF~F~a@\vBnD|Vd@bDhBfNL~AD|BEdCOzBa@jCi@vBo@hBoGhNKX@Vk@pB]hBSvBCdE?bPBh@EjHMnEObCeB~Re@pEq@dIKhDCfCHtDPvC`@fDlHjf@VxBJjBBnCK`D}AbQIdC@tBFtBT`CrB~PtAtK~BbSbA~ItAhLLxBBdCEdCOpBg@tDQdA]n@_BnI_@fBM\[\WNqBt@~@zDZvAomBlt@uDtAg@Hmp@_@qx@c@}@SO@gCIaNI_CDkD@QHe]WcPIm@@UK_CCaB@QQKa@IIM[u@s@OSmF~IMTCRwCfFgRb[cBrCOJsCvEuJdPETgOxV@bB@`\
246,122818950,122755652,34.0183247,-118.087581,33.8701198,-118.1074847,19,1094.0,1012.6,980.6,1296.0,21252.573,21252.573,19965.009,23579,1338,sesnEf~voUqCbCOHaCsAu@nAwA|Bk@dAfAp@d@f@Xb@VWRGT@x@`@pPhJj@RxA^l@VvEbD`Ab@`FoU~EaUrHs]r@eD~Iab@`FuUxEaUf@qBz@qC|@yBrAcCj@LVP`@b@ZN`@FdBC`@Jj@d@xBnBv@h@TIdBpAzBrAjCjAnCx@zBd@hx@~LlEx@xGdBrE~AzDfB`DbBzDbCjDfCdDrCxExExJ`KtAlAlBrAtBhAvB~@vBp@|MzCfFxAlFjB~ErB`PjHhDnAfR|FLHba@bM~DxAlFfCr}@tc@rXjLj@Z|@XzaAta@`EzAdF~AtFtAtGpAnFv@zD`@~F`@zDLl^j@ZBtYd@~s@bAdD?jYi@fN]`|@iB~FO~KSfDO~JcAbAWxCe@tFiAtG_BrCy@tIwBlnA{[^J`Em@v@?l@LjBvAz@Tf@@rA?@hJHtQ@~B@JDHBx^iSFet@^CyCEu@
247,122989927,668267,34.0370574,-118.4502754,33.9454867,-118.3998088,15,2082.22,672.3,630.3,876.5,14248.364,14248.364,12642.764,14286,1916,szvnEfy}qUzNsL~E_E\_@\AfAaALYp@k@~CqBzLb[hByAlE_D_@y@wCyLi@_CWKmBcL}@iHm@}GeB}UFYe@wK?gAJgAZuAf@mAr@cAhAcAJa@jNeKtZsTn}DuuClk@ob@lb@a[rAqAzAqBd@Gt@qAtAkCd@aAd@o@z@k@rA]tAYpBSDA~B@BtJAbOC`@vEp@zGhAr@BHCjATbV~DtD`@vDVTJ`CFlYJrCBjC@~d@AbE?|B\dB?`BU|BCRR|AZr@Zl@j@Zb@Pd@R|Ad@jDJfATv@R\TT^NT@f@J`AB^GlFEjE@A`@
248,122882608,123044315,34.0704652,-117.9175504,34.0879936,-117.8751535,12,462.01,384.4,364.4,523.0,6987.949,6987.949,6498.338,6993,604,mk}nEtwunU?GvKH@wHeAcA@yHAeAFyQCwHDcATc@p@y@@e@@I@yAuEAkABcEGUMuAKa@_@q@}@Qg@Is@EwDC{HO_@TygACuNTw~@F_T\o@TiGLyANg@Ve@nA{APe@Fs@CiAC[@YyJZ_ABgL?uO@cFAoID{A@y_@BeJB?rFNnACjE
249,123395414,122672653,34.1817232,-118.3627431,34.1490769,-118.1622039,6,1017.2,939.0,917.0,1251.0,23199.664,23199.664,22155.566000000003,22633,1151,ibsoE`vlqUl@BjKA?eF{J?yEAqQ?{@?K{@bCiDXs@Hk@FwBn@imBDqFDyPDsLHgWNo]LqLDeALKP_AL[t@qARWiDsN[gAeAyE[sBbB{ChBoCrCcDtBkBZUB_@nD}B`Aw@rDyD|@cAfA{AbBsCnJeQfBkCjAsAfA}@nAy@bAe@|Ai@dBa@vJkB~Ae@pB_A|AeAtAqApA_B~Sy[`RiYzAsBxA_BpBgBlBqAlBeAzWsMdC_BbCqBzB{B|AqBl@_Ab@G~AeCjAsBtDyHj@cB`@gBRKTsCBuA?cAe@_H{AcLaA{Gq@mE_Nu`Ai@eFYiEUgGGaFEqfBLwDTsCb@iDp@oD`@uAd@yArAaDhA}BvFwIxGwJf@q@|EoH~CsFbDwGzBoFtB{FjBaGxAyFhBuI~@mF~@yGt@gHf@eHXuGPuGBkE?mEa@e_@OmD_@eEg@wDs@{D{@gDkHsVc@oB[yBQyBGmCDoCVqDZsB`@iBt@{B~^{cAbAoDh@eCh@mD^qDTiED}DGqDQqD]sDm@_Ey@qDsHqYo@mBgAoCmDmHq@iBq@qCg@{Ce@wCNu@]aDCaBFmARkDLkFwGtByFbBi@Fs@GKr@GJc@Z
250,4013050931,122702141,33.9250908,-118.3253955,33.9333185,-118.3003055,13,437.87,208.3,194.3,206.3,4536.827,4536.827,4535.355,4531,346,}~`nEvleqU_@eNGaLJor@AiEG{CQcEc@{Gk@}F{DaZkGud@[yCR_@I{C@_EDaCB}JeKAMTc@JmBBWD?hG@fPCD?~AENC`WgMA
251,3584442927,3281795941,33.8368483,-118.3103604,33.9468064,-118.0886535,1,1396.86,1236.3,1212.3,1493.6,30694.936,30694.936,30059.395,32670,1427,yuomExnbqU?pBEFcCv@IE_@mCi@LM}AU{Ac@cBu@gB{EuHkKyP]u@]gAYaBAu@EMECQwhA?eEi@NoAPmDd@_CHeKB}XXws@@]KyEAy@FKFcf@?me@hAA}CHqCn@kJ?}AK{Aa@{DG{AISJcUDoJ@gSFsNRgPAqCScDo@iHo@}FU_D[sGG}BIuJIwHMqOG}EOsQF}EPoDj@}T@{EmAsvASaWMyIGeECeGAqFFwEx@eT\iIJyE@sFK}N?{BGoJ@sBEaGFeDPkDZwCrAeJTyBTyDDwB?_DMwD]uDa@sCm@wC}@eDiCcIgBqFwGcTm@kCe@oC]qDM{CCcIBk@K_mAHyDPwC^aDdAsI\uDHgCHsHGua@KeDIuAk@cFsAqJ_@yDK{CEmFc@uuBHwCL}Az@qFhAiGL}@N{ALyC?wIEey@IkEO}CgBcUU_FAs@BkA@eELsE\kFHmAN[~@aIXuAd@yAl@qAt@kAR_@dCoDXs@Ly@@q@I}@Uo@[i@c@_@g@Sk@Ig@@g@LmHhDyBr@oA\IVyFfAyDl@o@F_@?{Eb@gId@gFNuhA`CsFPaNZaIRyHLe}@uA_\c@}DCeQYoES}AIqGm@qEo@eC_@}GyAaG_ByFoBqJ{DutAqk@G]uD{BkB}@wGgE{AmAO[A]BM?[f@wAvAwEpFlCnAb@TEjARDwAByGo@I
